"","id_user","name_user","review_count_user","average_stars_user","votes_funny_user","votes_cool_user","votes_useful_user"
"332","c4Frs03yozdJJ3uvuSAp3A","Penny","9","4.44","0","0","4"
"333","FX7xoins2KhtC7y79BEU9g","Patricia","16","3.38","1","0","5"
"334","F28hTTLhM5sEtIc8k7KQVw","Beverly","5","5","0","1","8"
"335","kak_OB_Bb3VFDSguCdHN3w","nancy","1","5","0","0","0"
"336","lS6LniF_pemBHBzigzWBbg","Jessica","2","1.5","0","0","3"
"337","nxW7C0VHPYBkbuyDqBkG-g","Kyle","1","3","1","1","4"
"338","KMIRiJOWb6yQk_RQXyOijg","Betsy","1","5","0","0","1"
"339","oUGmoziFCwNi2oUHB54SGg","Allen","23","4.26","4","5","26"
"340","3CiFPZtiIgzxwE3Oz8N9lA","Kimberly","1","1","0","0","1"
"341","4GzBe-7iyLaCFHfqbChXyw","Diane","7","2.43","3","0","3"
"342","ebsr5Hg2hE99-iEzSRPdBg","Glenn","9","4","6","18","25"
"343","IMNHojI9CeW1NBmYVqyGWg","James","16","3.62","2","0","9"
"344","HAV50pwRVkmu8ZHD0bbZHQ","Nic","10","3.2","1","0","7"
"345","sMiqBDhg1oasooQ7pWBQ_Q","Ravi","2","3.5","0","0","4"
"346","GnVC8ULHrl8o1stcNgSnnw","Oscar","1","2","0","0","1"
"347","zX-1TG5Faj7aDAt15X1vmg","Kristie","2","4","0","0","0"
"348","xdqZrsB4ZhxYX5hoW984jQ","Valisa","2","3.5","0","1","1"
"349","UEjyCWJI8ytVSxknmHk6Ig","Sarah","1","5","2","0","0"
"350","mSyCw4WTV3oLtTtRE-uylQ","Andrew","9","3.22","2","5","6"
"351","9QKLP4w8DBktVfC28HAgxg","Y","4","3.25","1","4","8"
"352","zw-bIcZP4_VEi3UetomDeg","Angela","381","4","1317","1602","1851"
"353","r_5slEuf2V8ab3SZMHVfgA","Sarah","117","3.78","36","103","160"
"354","oZVr2_zB0h-Jb2dE4IVWbw","Zeb","7","4.29","0","1","3"
"355","omeswY0LjLvCb8qouz763w","Laura","6","3.83","0","1","4"
"356","FGdS11SSEE0VZnb7E4BiiA","Renee","76","3.47","9","16","66"
"357","7H6TgnJAxZjK4ZWdq8-Tqg","Alex","36","2.97","9","8","27"
"358","MxvD9pq_jF4FxtO1yNetZQ","Kelsey","3","3","0","0","2"
"359","zigHnwA0FSGPGUE59lLFzA","Jessie","24","4.04","19","25","38"
"360","f7Hv9J9GTTXd3XsfRgt3Pw","Valerie","40","3.1","11","7","42"
"361","SKkvXrkPKEANoxNiBzfCtg","Marie","19","3.79","2","7","22"
"362","TpiiNLZRlBiNs35Nlm2-wg","Chaka","124","4.12","32","61","111"
"363","KvvUJzBFR0BffuNrrLUZug","Katy","63","3.59","16","48","69"
"364","QlCdjt6FoM8-qa51N2jCSQ","Michon","8","5","1","1","8"
"365","MfBVS__OS-2Nm-zzmo7gEA","Charlene","6","3.17","0","0","3"
"366","6W8g1cFTauSG7GsZGNhIjw","Bonnie","78","3.53","12","29","105"
"367","0Vhjh1g_9MhXZ8Hb_jNiTQ","Richard","1","5","0","0","2"
"368","9YcqKqs7xFH2tMOuqoUsQA","Adam","8","4","6","8","16"
"369","SNxagk8YIdqqFmoY26PmXg","Michelle","2","5","0","4","2"
"370","4wLQR_2P2eYQUC04yxm09A","Tom","6","4.2","2","1","5"
"371","aj_KGzzcR-l7sewDnApqDA","Timothy","1","4","0","0","0"
"372","z99Xto9oUSRfaj03mqQlfA","Alana","9","3.67","1","0","19"
"373","OfIm-r7GAv7p5JwzPUYDXg","Sheyna Lei","7","3.29","0","0","1"
"374","76SlIVfcXJujKQ3xSyYtOQ","Dave","25","3.8","6","5","18"
"375","kruq_yMP2e__5vpG8sTq3Q","Matthew","3","5","0","0","0"
"376","YiTrAuaKH0QGBHYe0h18Gw","Eduardo","18","3.39","1","10","19"
"377","bi9COAGNGGFWaScZ2DgMzQ","Matt","2","2","1","0","0"
"378","IqAcO08I-GS93qY2BrmbTg","Susan","6","5","2","2","1"
"379","Wmlxh305msxQuG2Mje_AvA","Christopher","19","4.74","7","9","28"
"380","cMNHD4NWHvsKhmJlx5F3ag","Kim","5","4.6","0","0","6"
"381","7AYyejHIG5r7P7JFsZ3njw","Kellen","14","4.29","2","6","10"
"382","8e5nqlfZe9iGTGcaqBN0lA","Nichole","3","1","2","2","3"
"383","tDxKlkWxL1Dd1Sp_nBF6BA","O","48","4.25","18","33","68"
"384","uQPynTxs2LUNHerWP3Jbhg","Tim","2","3.5","2","1","5"
"385","JQnT2lCJrg0v277C4OpunQ","Kimberly","2","3","0","0","2"
"386","JZo5obvpX6Dsc42eheh_bw","William","1","3","0","1","5"
"387","b87-U2ZwReh80dLWA-ZieA","Melissa","80","3.34","48","63","190"
"388","s0JvVpNcu1KacfWXboVuvw","Robert","7","4.29","0","0","8"
"389","izrPGEutYNurRfodgsIxAw","Aliria","20","4.3","18","24","55"
"390","8U7_9ccG10nULjZZANxjCA","Michael","27","3.74","1","7","18"
"391","Xzy0-Ju1stFNrgqs0IrGiQ","Shannon","46","3.87","8","14","68"
"392","uTwbgmE_wFyqSaqpc9zP_A","J","2","5","1","0","0"
"393","-VLz8fGKbli0lMkmzTU6wA","Roxie","1","1","0","0","5"
"394","br1qvK-MvggCRpDcW4_ezw","Lora","2","3","0","0","0"
"395","3oc5xoPfPkYwJ04rqU46uQ","Dennis","1","5","0","0","3"
"396","5jODkdonMV0HbIIPik1RuA","Emina","26","4","7","5","23"
"397","4aM_mL0xArtvpJBwetqagw","Rebeccah","10","4.8","6","8","8"
"398","IsvpOkTel_AWtGTAapM6XQ","John","56","4.23","12","12","39"
"399","MQz-bZND3T_-RRwBOcINKQ","Frank","28","4.29","4","13","18"
"400","yT5zeZCV2jDHdQX5xBSxpA","Stella","10","4.1","0","1","12"
"401","BVqYroeIcjd5dZq6axUNAg","Out-n-abou","93","3.7","24","30","110"
"402","wHJOaznFDWzoAwQskGgAJg","Adriana","7","1.86","6","3","14"
"403","ChasWJt6OMCsIpPg4Uly8g","Natalie","8","3.5","5","3","4"
"404","JJ-4CMgzXvH-2ezBdojnaw","Will","2","5","2","0","3"
"405","enD3soG1PXoBx60R9oXb3A","Ruth","1","1","1","0","2"
"406","fOpw1fEVhhWMqo0B7NjsVw","Beth","1","5","0","0","1"
"407","ISTfsB5G2Qsqvr6r4vVy9g","melinda","3","3.67","0","1","2"
"408","6EvgGCHSr5tJiLyJ9dZn3w","Mary","2","3","0","1","1"
"409","ttUEswTJvegyDC88G8VxZg","Jesus","8","3.12","4","1","3"
"410","-QT_e-7VSun5c2z85k_k5A","Allison","46","3.96","86","72","125"
"411","OP0Rh-KTJKb2r6yQYu6ytQ","Penny","10","2","5","3","18"
"412","F8REvqCL9BjIp6B9rUU_2Q","Candace","6","3.17","3","4","16"
"413","_Li1-mskJaqD2lhQRlWo0A","Cherepaha","34","3.53","17","26","67"
"414","vH1t_AB1Pqzoi0D04NvZBg","Melissa","2","4.5","0","0","1"
"415","pCxaM5a3eEkfRZme28H4Xg","Blendy","11","4.18","5","11","22"
"416","2BiT4UmTnrnipyJTcBb6QA","Christopher","11","3.18","1","1","2"
"417","ueFG4iLS8AGlDsT3Y41dmA","Elyse","263","3.93","78","218","318"
"418","Q2mW1efe0ttTY6oX65feKg","Peter","3","4.33","0","0","1"
"419","0VJkru53hi_-YqQ4LoIbnw","Carri","9","4.33","0","3","12"
"420","MevHLh2xVAcBVOwvs0jS1w","Aurora","28","3.75","0","1","6"
"421","k0ZiLk6LMoa8kCFmTjJ_Qg","brittany","12","4","0","0","2"
"422","l4j6Qm2Wfdx_PmPbUgyrYA","Susan","3","5","0","1","7"
"423","JQ209VaccTCHSqT22iYXlA","Smarty Pants","122","3.64","29","34","104"
"424","GGyXHGGXyIb6Bc8Hh-rgNw","Norma","8","3.14","6","0","4"
"425","M5aFV6a_fy5wQNowvWHV5A","Nick","5","2.8","1","2","5"
"426","mFOZOsPQOacWIMVSyXbEbg","Don","1556","3.81","10532","11372","15570"
"427","Nf2fbTcpiWKpuHYKQvWeBA","Justin","3","1","1","1","3"
"428","LJb4foa2owyrzqhCnRCIvQ","Paul","1","4","2","0","2"
"429","Poe51tV71Ngel2WROrfwHw","Matt","52","4.13","23","13","38"
"430","wABCCy5wxzbqkh44M5EjnA","Chelsea","2","3","0","0","0"
"431","sbjfYosWSEaQByfqCPgrKg","Ezra","13","3.69","8","8","7"
"432","ME_oGsxnoO-eRrJqNgjrfg","Mike","42","3.81","66","142","168"
"433","lSmP-JwAHbtTZbxpV4OX3A","E Paul","29","3.97","3","9","18"
"434","4OaFI30Sjum70Hh-S-qhkQ","Judy","11","1.12","9","1","34"
"435","IzTrBTvhU0QdsFP-2G896Q","Laura","13","4.08","9","12","24"
"436","wqtrzI-0dl4BAolmmE4Q5A","Jessica","3","3.67","0","1","2"
"437","5CAInAoUKv0FzjiV8kiTeA","Jenn","31","4.16","12","12","29"
"438","LeCbbDMAO2MS40MWWikLqw","Daniel","3","1.5","1","1","5"
"439","k_YQebBIMPysIa3lZdxd4g","Christyne","15","4.47","50","33","53"
"440","JiZQCK4iW4rIpdZMFQDFZA","T","3","4.33","6","0","3"
"441","OvEOHaQrf0LSBx1zTQ4-Qg","Jennifer","39","3.56","13","4","31"
"442","O-VK6aGY2S1kLMxKT0C4ZA","Michelle","8","3.12","5","1","8"
"443","8xgBvjq3G-a4PXIrQxYXoQ","Mike","34","3.29","0","1","3"
"444","Pr_FB-Pe8xZpo8n-LsqULw","Shanna","7","3.29","1","4","5"
"445","paFAm3Ym7rls7vilYXM55g","James","7","3.29","1","0","1"
"446","dKefiVakmDvtFFL5MzVHiQ","Michael","1","5","0","0","1"
"447","32I7moHYL0wYD-wiOnLWAw","Jimmy","13","3.85","1","2","6"
"448","G_S8LDaBhWbOwzsLFGaWxQ","lilly","6","1","5","1","19"
"449","ErU6nQCYgttQv259O2EdmA","Laura","10","4.6","0","0","12"
"450","CsEt9O7rD3pkGISU7YvvDQ","MJ","5","3","0","0","4"
"451","ci2NXHwXGJob3aZEjHqOqw","Maggy","3","3.33","0","0","0"
"452","QpY7RhScn5ak3QIsmQBSEA","Uyen","4","3.5","0","0","18"
"453","W_l3N7oONtPRaa0DNDJyDg","Deborah","7","5","1","3","8"
"454","Nl8kUgXO4zbnuWa7hm_aWA","Chris","356","3.74","24","110","253"
"455","cNU3hw0Gvm2iNGOOvrhWMg","Whitney","100","3.52","33","22","62"
"456","XSB9hyZ3dujTg_qjIuTNqQ","Brian","3","4.33","3","3","3"
"457","McpIQ1amLzNMyJZKFtlYLQ","Stanley","2","3","0","0","0"
"458","RYhI1t8W7M4kA44HkP4e9A","Chris","123","3.8","11","24","59"
"459","XggBk7qU_-bIF0Ou6GcSJA","Sherri","183","3.72","485","575","728"
"460","7jBDAmmio1YDfgbuAzccHw","Rob","11","3.44","0","0","7"
"461","KFSzJUcqT4xXVjHRW3bVAg","Beth","13","4.33","2","1","10"
"462","M_KlkzLCI-k5geEgHQB9Eg","mike","4","5","0","1","0"
"463","rtlTG8IH46Tbyxsr0AXzqw","Andre","8","4.86","2","10","18"
"464","tjose_n8RvN3WitP5jEF0A","Barb","2","3","0","0","7"
"465","Sy0tOn6iKlP8PffVW_DdrQ","Sarah","4","3","3","1","3"
"466","tl4z8iSvX7SwJwbSJt-v8w","Jeff","14","3.57","1","1","15"
"467","qjumhaqvwFHz68ogEJKRXQ","jean","10","5","5","2","6"
"468","W7zmm1uzlyUkEqpSG7PlBw","Ian","209","3.15","344","135","352"
"469","qHcl1_XVuf0SW5T5x8-p9w","John","156","4.46","30","111","161"
"470","WURxeqfudWIuNnKAMRNIUQ","Jeff","10","3.9","2","3","4"
"471","mLLfJtVhVf84jlpOJjfU3Q","Alice","20","3.93","12","13","22"
"472","01Gc7stzEa_cL_HBtPtOFw","Jason","3","4.67","0","3","0"
"473","NOgUDhql_0TXIS3SOdvQfg","Rebecca","1477","3.43","1152","1262","2359"
"474","jAO9zgmbTXk4LaTxdSP_TA","Patty","33","3.94","9","2","6"
"475","iokHNUGxXxSxJg5IqnN_cg","Doug","63","4.02","5","5","47"
"476","2VpW47f9LPrvO6Wj2KAbnw","Michael","2","5","0","0","0"
"477","XYytM-q2UFVyQxqbO0KmRA","Hilary","69","3.96","216","249","369"
"478","Qbi-191fMtAHmoQ2i99Ktg","Melissa","33","3.27","14","20","36"
"479","FqthOa35iYQWwJ29hlHvNg","Andy","37","3.43","3","4","6"
"480","mmsab7WJdq32RNObdmxLdg","Royene","2","5","1","0","2"
"481","FtIPVtdkwDpk1BuTJn7Ulw","Robert","8","4.75","2","2","6"
"482","Hrx57cIiOSDInV5u8Deo7w","Alex","88","3.82","27","39","50"
"483","1-Z0KLGT1qC3-aXcIjgW1Q","STEVE","6","4.33","1","3","9"
"484","1gnFcHg01oJMTmO2VjZXhg","Edward","3","1","0","0","7"
"485","xkrHJJFvgmlOozo61gISWQ","Christa","1","5","0","0","0"
"486","3JXfc4TN-i_LUPDiMCeHuA","Constance","15","4.18","1","3","9"
"487","f8dTSbjfaVC6nXIdtUKFCg","Dave","13","3.92","1","3","12"
"488","E9nUqnsDCEIqe54dPz-w4w","E.","2","2","0","0","0"
"489","Z1oZGIdSVU_7jg9of4KSCA","Tim","8","3.57","1","1","6"
"490","3pGsaJ-Z3fTzjagchYjHwg","Evelyn","1","4","0","0","0"
"491","XHAB0E6oJo27KMopmAEc6A","Michelle","2","4.5","0","1","1"
"492","Kf5LfTnRphiaGysEfXwTbw","Julie","2","2","1","0","0"
"493","p6Q8nIGFB2Qz7Gh7UKrVdA","Joe","2","3","1","1","2"
"494","yUc9j85vBFtVKesZPHVBdQ","georgina","5","4.4","0","0","3"
"495","s8bIC_db4Wl8v-QOpv9Cqw","Shelley","5","4.6","1","3","1"
"496","UV5X9LPmmhGmG0xkFyEStg","Andrew","14","3.14","1","3","7"
"497","fDGhrZ59p4fV2tBMv5HCXg","Clay","14","3.71","9","15","20"
"498","Lunc16UkupzErD9hIgi0tQ","Alison","2","5","1","1","0"
"499","pBK_Rc7_27O0cDiSkMtBLg","D","17","3.25","2","1","0"
"500","9OaktpNU_fKnsjXEzqgg0w","Dawn","9","3.67","2","4","17"
"501","Ji10QE4i4oWaJLfQzxzPzA","Gary","18","3.5","5","12","33"
"502","pIuRwWH-mVwJeD1m8W2yng","Katie","12","3.58","9","17","34"
"503","fu3Y_E-v_EalSsAbTdrghg","cassandra","38","3.68","84","66","105"
"504","BsQohe1JcbJDUeD8BzVRRg","J","5","3","0","1","1"
"505","OHYE-8Ne71pYtAo-hBg8AA","Christine","21","4","1","7","15"
"506","YfSH29v_DDnerRqKBhN9kw","Ted","4","5","4","2","4"
"507","dDB2aE_7dQEivRfv8pjS2g","Jane","1","4","0","0","1"
"508","TwmjkxfOfYfrnI7o1_I0GQ","Jim","1","2","0","0","1"
"509","WzhgWeBJSg5on-UphYpHWQ","Haiku-Project","234","3.14","363","144","238"
"510","0MP5D8x7K_CpJXSYgyfSWw","jamie","3","4.5","1","0","0"
"511","gPgpg7HXHBKu2pkefNFgkw","Daniel","7","2.5","3","0","10"
"512","Mkty25J0B1vkWOQocJo2pQ","Kimberly","4","4","1","1","4"
"513","Eaf8rp_tMi4rRo_WsIP-EA","Nizhoni","3","3.5","0","0","1"
"514","xSAPbqw9njNGUXRRM_D5ow","Marilyn","6","3.5","0","1","6"
"515","9HIRGw-eCJ0RGoGEFTvZfQ","Lori","1","1","0","0","0"
"516","myXtZZ7S9MJclmQmBpKI9A","Angie","4","4","0","0","1"
"517","GClQkvF7IUofCfEhp4DvoA","Michelle","10","3.6","4","3","13"
"518","iGo5d_ZuZau6JiY0PSiZew","Juli","3","3.67","4","0","2"
"519","MAVKUoJCh522xWoqbtvZDg","Greg","4","4.75","4","3","11"
"520","F04PZuHKAm_JVFuHpq_TOQ","Idealiza","10","4.1","0","1","4"
"521","4RkP3B0tpo3WRRxTaYClaw","Gary","20","3","1","3","6"
"522","E4BcxgjUt6zT6cnU3z0X4g","Dan","4","3.75","0","2","3"
"523","yHH1mw4Di18SRPYa0XgH5Q","CA","24","3.52","0","6","7"
"524","iJU5s1HBHvf2dgBlHPlUyg","Becci","8","3.88","0","1","4"
"525","FJHn7gQWIddanwLoc5FtXQ","Gizelle","2","5","0","0","1"
"526","C3u41mA3NyYcvCnZvb8E_Q","J.D.","49","4.02","9","18","60"
"527","lPQCJIr0MFwJwF9wxDLywQ","Karlee","5","3","0","0","0"
"528","P0LJsDseBjl5qYVfagPoRw","Katie","2","3","0","0","1"
"529","WsdLl3FrWoCnmyyn_YJF8g","Sarah","8","4.62","2","2","1"
"530","I0yXAdK4PIkvv3PF9uxPvQ","Gretchen","1","5","0","1","2"
"531","DzaKUo91T49UCWMTYy3ydQ","H","978","3.54","237","261","454"
"532","YsxBeUzUj4O6RuRdmfMBlw","Richard","2","4.5","0","0","3"
"533","gNt1HJbPP86gTUxKP3gsdw","Mookietoots","3","5","3","1","6"
"534","c6gd0okmkw23Cv0QDRWPGA","Dan","2","5","0","0","0"
"535","0Dngp-JFYvvXD4cy6plvbA","Angelina","21","4.11","40","33","42"
"536","8UtuArbpfsxJHBJ5MPYxzw","John","6","3.2","0","1","4"
"537","g5MRRw7xTA-BZ_aWuzu-uQ","B","8","2.86","2","1","9"
"538","CTDYgDNHm9vTB-16ikrA8g","Nc","12","3.18","1","0","3"
"539","9QdvI8zZZ8FpxqRQQOVijw","Lori","2","5","0","1","2"
"540","MayZpjenKOSfN6BM597OjQ","Karl","127","3.94","15","23","52"
"541","Wf1x15Wc6xuA5jtuWlTV8w","Sarah","19","4.53","14","26","33"
"542","YvLIoVSys2jumA4qXHwUHQ","Derek","31","3.58","2","3","11"
"543","pT_qvk4SweSFQm7ONuXmpg","Paul","2","4","0","0","0"
"544","mKBLfyS9V_T4zTQvt0yF4g","Pat","4","4.25","1","1","10"
"545","yQdV1qqnFRdulJDLigGV3g","Cee","7","4.33","0","0","6"
"546","BkdQfuEXY8k1karD0R9T1w","Alison","3","5","1","1","1"
"547","TVMLSvdYuHK3BOwh-kafRQ","Ed","27","3.22","8","7","24"
"548","USeoBschJ_sQCSF2n72EMQ","Tamra","358","4.02","275","361","576"
"549","sHUfgyLOX16juu-axH41NA","Julie","2","1.5","0","0","0"
"550","ZA1tELZX11APSqwQ67if_w","Jeff","1","5","1","0","0"
"551","FmwWPEQMcxCGI5K1yqAXaA","Todd","77","3.69","4","9","31"
"552","2G5N1YvbqQ_9Wa3UEMMbnA","Valentina","3","5","0","1","3"
"553","_jZ0G-7mvDbY4KSIfx3U-Q","Jeanilee","141","3.56","106","67","154"
"554","NwW2cugjOubA493bLRf1-w","Aaron","2","5","1","3","18"
"555","57f5XdwxSQvjKnR2RQ-nQQ","Adriana","5","3","0","0","4"
"556","3h2q8SdK4BN12VRJ4hJ3Yw","Jeremy","13","3.31","2","3","7"
"557","TkDysi5E-mGRWnnZpGyDNQ","J","2","3","0","0","1"
"558","kWtw8f9MiodFcMUipiWkag","Doug","2","5","0","0","1"
"559","LV4-CQ9xUgyjrCvym0gilw","Paul","3","5","1","3","4"
"560","rvoj2kap6zp_fC9UAle-rg","Ed","118","4.1","20","37","61"
"561","VFI_MDuxlBPr0A2Po4KPpA","Mark","8","2.12","2","0","4"
"562","9OiOuOhxnXZ3zcqFaIZiOg","Amber","15","4.27","2","2","3"
"563","HlEnP5AS3CBg4f0NZR7M2Q","Stephen","623","3.59","117","154","575"
"564","Dt2JQ62K6Gh59rUEfvhMCQ","Brian","670","4.71","118","148","333"
"565","4ISG7_E0jmpjIZlBBtZnQQ","Jerry","29","3.21","34","47","121"
"566","EuS_a5ET4zcUoVOWNWN5QA","Kevin","3","5","1","1","1"
"567","GIwdJzBzacIFLHEZ81CloQ","argen","26","3.27","25","24","49"
"568","_R7VHVlXk12JDJ_3oyqoEw","Jackie","2","5","5","6","5"
"569","uvHpwvbKwXWDF1oOTjhwTA","Lee","44","3.82","31","13","34"
"570","dvKnVFINyHhScukBaWVPzA","Russell","4","1.5","0","0","6"
"571","z6BbhogjwMsadw_BXHccTA","Mark","2","5","1","1","0"
"572","5_GxM3rifzPNG9DIwc1jAw","Erica","3","4.67","0","1","0"
"573","aidmFfjOjpVKD-5L4J6X7w","Les","79","3.46","46","35","148"
"574","bnY2a2zkcF9HbkTaKD1QNw","Jason","5","5","1","1","4"
"575","y41uv-OcU2OqQAWGvcT80g","Carl","12","3.45","0","3","11"
"576","fzkO1lGkx8MHhT8S4Rbg3w","Andrew","90","3.56","61","135","104"
"577","ANLs9rKztq8lVvze9GYqAA","Angela","1","1","1","0","2"
"578","ZyntP_awJOJHiXVoiJlHvg","Whitney","4","4","1","0","0"
"579","jcJ066tZKWRjqcu62qU92g","M","18","2.06","3","1","26"
"580","59GQT0UvSF9ZXJStQx90-Q","Sandra","3","3.33","0","0","0"
"581","mBMrH6rLhrD6NGy-x_8kqg","George","6","4","2","0","5"
"582","2uBJLLUP02ns-Wk1E5_1jA","Jill","5","3.4","1","0","8"
"583","dxPBchN0OnHTENctEUm7NQ","Jessica","30","4.03","13","13","19"
"584","g5kc2glx0z7L4ODOpHTriA","John","16","4.19","0","0","1"
"585","LoT8eZaLH_j3BXJGHjQR3g","Harry","16","4","3","2","14"
"586","xfVuV2ELZkVmf1HcffAcHA","Pam","2","3","2","0","4"
"587","OXX0r7Dah8Eg_SQEWXr0BA","Jerome","1","5","0","0","0"
"588","1KIYB6nrPfPmIZkeoc95JQ","Carolina","2","5","0","0","1"
"589","SELZZtPd63AXmbBLt1QmKw","Ron","23","4.04","13","6","32"
"590","SVTithAVeVvoXejOKqblzg","Cece","54","4.07","14","10","19"
"591","X1C6Ufo9Y0OxoxORBYPOLA","Blair","3","4.33","2","0","2"
"592","-RUFfiA70JEDJMvg7bhf-w","j","35","3.97","4","7","20"
"593","SIGjXC8FCuX8yGPVD2ZH0A","Adam","2","3","2","0","1"
"594","Qt5WxOyy2ZIphSlLECTRPw","Joe","55","4.22","13","32","90"
"595","sHeD1MXfvJsLSOd9vwQyBQ","Jaswant A.","118","3.64","61","85","134"
"596","ud3r6NBFdvOuBIhSszczhw","perris","7","3","0","0","5"
"597","_bxCv9-IV7uLMF-fKYJEOg","Ben","8","4.14","0","0","2"
"598","Zdy6r7CO8eG72RbrF6Keiw","Mario","6","4.33","6","2","10"
"599","FMqHmO1UADNIbew3nMEw1w","Diedre","5","2.8","0","0","10"
"600","at2AAusydEO6WNBllucYPQ","Brett","6","2.6","1","0","3"
"601","UkOVTzDYTdVrbvN9xJtKCw","Lance","5","2.75","3","3","6"
"602","qFJKIYz3qtVXJ8XtMl5BFA","Gary","1","5","1","0","2"
"603","p4Qc-FwyDuKyCOgCrxn5Yw","Tricia","7","3.71","1","0","1"
"604","0O0WByGmSVbF7iNs4uxi0w","Julie","321","3.8","1404","1755","2067"
"605","otXShZG3QHxcKS8s825EhQ","Turtle","2","3","1","1","1"
"606","rxML5iDAZp_RkUviGQeffg","Yogi","57","3.82","16","33","65"
"607","CGKrk7ZPDD-Sb1ssOFnYkA","Robin","7","2.86","1","2","3"
"608","gK28-8rZLelGnA_GD8H5Cw","Kim","4","2.33","2","0","5"
"609","wEMn5U0mlTp3Td5n2ZgwKQ","Leopold","3","3","10","4","12"
"610","QZ3mPg7nFpd8IyhbEInLzA","kate","7","2.83","3","1","6"
"611","w-Wv1kCCZhg2il7_EdJoUA","Tom","5","4.4","0","0","2"
"612","GDiBqkthUVf5B6LvloKtNA","Kelly","11","3.55","2","4","14"
"613","-tGwkqPAxADryZ6cgbL0nA","Karla","7","4","3","3","5"
"614","VQDgEiTWbiQ71Lnqp6IX6A","Maria","9","4.44","2","6","15"
"615","kvBcEmrcMAdxA31A3dhYfw","Kristen","22","3.86","7","5","28"
"616","I6xLZAu5PApnf8cNuk5XHQ","Renee","10","4.3","0","1","4"
"617","dk4GW5x4DoMmHAAifcI30g","Diane","2","4.5","0","1","4"
"618","ZI1PrgDFvSpYWafvJh9wAg","Don","13","3.46","0","0","7"
"619","dMs7rf0jda6MujQKKrVQAQ","Michael","4","1.33","0","2","1"
"620","GhibpoTtNRskuDcI1ixwYQ","Colin","35","3.23","35","20","62"
"621","agZpsM7jdioBesGurtWGZQ","Chris","1","5","0","0","2"
"622","aqFbEZAcI2mtr6Zx4oOHEQ","Lance","117","3.96","9","7","29"
"623","emb_C0VedxgAqVvq2ulq0w","L","150","3.82","32","38","176"
"624","BF9IqAmbuHGuqH63SwoOQw","Danika","4","4","0","2","7"
"625","f-WfffF_yXSKAU6kw6HysQ","Jay","7","3.86","2","2","9"
"626","WkmygkX37k1LvNIkjlfk6Q","Green","16","3.88","5","3","13"
"627","lja1H0BBmBe0RU1xsFCjZg","Tiana","1","1","0","0","2"
"628","QREoJa7EzAvfiyDkJWtB2A","John","27","4.31","3","5","7"
"629","LQ7qcT0TWlNFnLzdohhgPg","Ashley","28","3.79","58","61","88"
"630","EJg4HGV-luvWjiJGZ2LfEw","Chris","44","3.36","2","1","9"
"631","pFKXmVWwP4NfFMEMEqy9Tg","Bianca","3","4.67","0","0","2"
"632","TGHKt5Iz_4c4Zhg_d_hKzA","Joseph","2","1.5","0","0","0"
"633","Vt1vmEiyPShybCyNFRWsbQ","Jay","9","3.11","1","4","21"
"634","Ja44aQfqIMBJPk7UdVR4wg","Ed","9","4.38","1","0","7"
"635","PShy2RYNadDUhJf4ErOJ7w","Sarah","425","3.81","487","554","826"
"636","c0iqVXgszeexr7yOxO7Klg","Seth","1","5","0","1","0"
"637","1LgHhWbHvU8sfWbuDubitg","Gene","83","3.63","119","85","104"
"638","yZHGqCWs678-5SSz0mWsVQ","Joseph","7","4.14","0","1","3"
"639","6fs6KkO9brX2-Ws3hJPUww","Jessica","11","4","4","3","24"
"640","heflHo2ykNjxMTKvNDhxxA","Ryan","2","4","1","1","1"
"641","WFs7wNFMnCMu9KepJIIVuQ","Joe","195","3.28","35","29","142"
"642","9Y6d1VakRuF9qSvfe2JfqQ","Leilani","8","3.88","9","8","13"
"643","d_UFFsYPb4Cd78YlU2UHNw","Antony","145","3.48","27","46","115"
"644","EXBOkXWPNYZk5HFBg5NbTQ","Cassidy","25","4.04","14","16","38"
"645","cPCrwa3hB5lig3iIemrgmg","Penny","2","5","0","0","2"
"646","uB2lPuiKS0SjE2fcoYeSpg","Rose","9","3.11","0","0","21"
"647","e4asU9VABdygEo5dcFI1tg","Bryan","3","3.67","0","1","2"
"648","5HVFqSSoDE1zZ9P8Sgr6Aw","Lindsey","20","4.3","6","12","35"
"649","htUqnu_j9CmOqXxilbK4Sg","Scott","10","3.9","4","4","19"
"650","fRmQPOOYnlz0onoOMl3KwQ","Heather","1","1","0","0","2"
"651","5eDyrVLc_AHcSfiG5sIGMw","Kerri","7","3.29","1","0","4"
"652","KwUOJ2v_2SNZonrdLw1gLg","Shannon","946","3.16","580","761","1967"
"653","SClabXBK2K2aJJ3rbdwzTA","john","14","2.92","3","3","6"
"654","qYnmuzcT8dqEtEjDpqP6rg","Jake","1","5","0","0","1"
"655","lmT-ZqtmJBfvJt8hnGDpoA","Taylor","2","5","0","0","1"
"656","tkEao6Zqe_khaRN7ylPmAg","Greg","3","5","1","0","1"
"657","wlNsUCxLz-UEiUvWcQwuVA","Scott","77","3.65","6","19","70"
"658","re3TP20t97rmnoAhngWJ-A","Jarl","11","4.64","0","1","2"
"659","Caf6ZCnr92aGPpL95zITOQ","Erin","2","2","1","0","3"
"660","XtzSu8tDs_XDVAhO_J1VDw","Wilt","118","3.14","121","113","227"
"661","-AXYYxdz_oQb1gVc4WKevQ","Joanne","13","3.69","0","1","4"
"662","KSBFytcdjPKZgXKQnYQdkA","Jeff","38","4.19","19","26","59"
